



                              STATION NAME : KEKENADURA (MATARA)     
                              LAT:  5.97N    LON: 80.57E    ELEV:   48.8M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  2000   167.0     81.0    294.0    127.3    164.4    246.0     15.6    203.0    325.0    100.6    119.2     94.2 
  2001   111.0    119.6       .0    107.6     50.7     33.9     63.2     36.8    225.7    149.0    191.7     87.0 
  2002    10.0       .0     51.0     27.9    170.8     35.8     51.1      9.5     94.6    419.7    297.1     60.0 
  2003    49.0     33.9     98.9    180.1    288.4     81.0    154.2     84.0    236.4    152.1    314.4     18.4 
  2004    47.8     63.2     53.0    207.4    225.0    120.0    119.0     54.2    359.5    225.4    137.8    188.5 
  2005    24.3     74.2     75.0    133.0    187.6    102.8    119.6     25.5    117.6    250.4    206.3     56.5 
  2006   164.0     42.0    126.5     43.0    167.0    217.5     66.5    136.0    179.5    409.2    180.5    149.0 
  2007   149.0     44.0     13.0    238.8     53.0    192.9     88.4    403.9    380.8    327.5     74.0    197.4 
  2008    32.5    226.9    151.9    116.5    220.1    196.6    176.5    103.0     18.0    347.7    426.0    133.4 
  2009    12.0       .0    110.5    106.3    241.9    241.1     59.8    234.5    241.5     66.6    377.5    234.8 
  2010    14.6     42.4     18.5      5.0    301.8    307.4    139.6    112.0    182.0    134.0    319.5    437.0 
  2011   102.3     70.3     51.2    167.4    173.8     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
