



                              STATION NAME : AMPARAI TANK            
                              LAT:  7.28N    LON: 81.67E    ELEV:   27.4M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  2002   217.9    210.0      7.0     65.1     47.5    116.8     39.3     14.0      2.5    165.9    316.0    534.4 
  2003   391.0    139.5     67.9     94.3     72.9     80.6     25.9     10.0    125.5     48.0    600.6     88.8 
  2004   201.0     39.1     58.4     11.5     64.8       .0    105.3     45.0    194.0    352.2    366.2    917.5 
  2005   234.7       .0     82.9    132.8    127.4       .0     78.7      8.1     44.4    304.4    287.6     72.0 
  2006   303.6     73.1     30.3    148.9     35.7     13.9      6.3     77.3     27.9    149.1    331.7    318.6 
  2007   251.1     28.4     12.7    330.6     51.0     39.7     86.3    204.5     25.0    359.5    152.9    343.1 
  2008   387.1    110.3    394.1    118.3     52.5     33.0     61.2    121.5     29.5    280.8    213.1    216.6 
  2009   125.3     47.0     32.4    184.5     95.4     10.6     59.4     40.1     36.8    155.1    503.7    601.9 
  2010   243.5     72.4     53.3      4.3     12.6     79.9      8.8     93.3    145.0    138.4    289.9    397.4 
  2011   922.6    502.9    155.0    226.5     59.0     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
